unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
3308188407008_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Tige passe caisson pour volet roulant Afbat,"7,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tige-passe-caisson-pour-volet-roulant-afbat/3308188407008_CAFR.prd
3308189575003_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Jeu de pivot Afbat avec crapaudine à sceller,"37,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/jeu-de-pivot-afbat-avec-crapaudine-a-sceller/3308189575003_CAFR.prd
3308185098018_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Crapaudine fonte ø16 mm - acier noir,"21,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/crapaudine-fonte-16-mm-acier-noir/3308185098018_CAFR.prd
3308182279007_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Serrure à crochet avec gache - acier galvanisé,"69,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/serrure-a-crochet-avec-gache-acier-galvanise/3308182279007_CAFR.prd
3308188432000_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poignée manivelle Afbat ø 12 mm blanc,"22,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-manivelle-afbat-12-mm-blanc/3308188432000_CAFR.prd
5907708144065_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Plaque perforée Afbat 160 x 60 x 2 mm,"2,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-perforee-afbat-160-x-60-x-2-mm/5907708144065_CAFR.prd
3308189517003_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt de volet Afbat PVC/composite noir l.135 mm,"10,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-de-volet-afbat-pvc-composite-noir-l-135-mm/3308189517003_CAFR.prd
3308187241030_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poignée sur platine Afbat acier l.140 mm,"3,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-sur-platine-afbat-acier-l-140-mm/3308187241030_CAFR.prd
3308187107046_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Espagnolette ronde Afbat acier complète,14,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/espagnolette-ronde-afbat-acier-complete/3308187107046_CAFR.prd
3308189524001_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt volet Afbat PVC noir ø12 mm l.250mm,"49,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-volet-afbat-pvc-noir-12-mm-l-250mm/3308189524001_CAFR.prd
5907708144041_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Plaque perforée Afbat 160 x 40 x 2 mm,"2,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-perforee-afbat-160-x-40-x-2-mm/5907708144041_CAFR.prd
3479042022931_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Sabot de portail à sceller largeur 50 mm,"12,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/sabot-de-portail-a-sceller-largeur-50-mm/3479042022931_CAFR.prd
3308189568012_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Crochet de contrevent + crémaillère à poignée Afbat aluminium compoSite l.500 mm,"24,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/crochet-de-contrevent-cremaillere-a-poignee-afbat-aluminium-composite-l-500-mm/3308189568012_CAFR.prd
3308187044044_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Barre de sécurité 6 points Afbat pour volets,"57,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/barre-de-securite-6-points-afbat-pour-volets/3308187044044_CAFR.prd
3308182703014_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gond à collier réglable Afbat Ø 14 mm,"19,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gond-a-collier-reglable-afbat-14-mm/3308182703014_CAFR.prd
3660212700128_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,"Tube octogonal 60 L.2,00 m acier Protecta","20,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tube-octogonal-60-l-2-00-m-acier-protecta/3660212700128_CAFR.prd
3308182283004_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Boîtier de serrure - acier galvanisé,"21,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/boitier-de-serrure-acier-galvanise/3308182283004_CAFR.prd
3308181733005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Serrure portail SRP01 Afbat noire pvc,"79,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/serrure-portail-srp01-afbat-noire-pvc/3308181733005_CAFR.prd
3308184173037_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Isogond acier zingué bichromaté Afbat Ø14 x 30 x 5 mm,"24,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/isogond-acier-zingue-bichromate-afbat-14-x-30-x-5-mm/3308184173037_CAFR.prd
3660212500421_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Enrouleur de cordon pour volet roulant Protecta,"16,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/enrouleur-de-cordon-pour-volet-roulant-protecta/3660212500421_CAFR.prd
3308180029802_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Barre verrou de sécurité Afbat pour volets 2 vantaux,"30,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/barre-verrou-de-securite-afbat-pour-volets-2-vantaux/3308180029802_CAFR.prd
3308189536004_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,2 convertisseurs de gonds Afbat Ø12 mm en Ø14 mm,"5,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/2-convertisseurs-de-gonds-afbat-12-mm-en-14-mm/3308189536004_CAFR.prd
3308188412002_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Sortie de caisson pour volet Afbat + tige,"29,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/sortie-de-caisson-pour-volet-afbat-tige/3308188412002_CAFR.prd
3660212501077_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Kit décrochable pour manivelle de volet roulant Protecta,"14,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/kit-decrochable-pour-manivelle-de-volet-roulant-protecta/3660212501077_CAFR.prd
3660212501084_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Serrure pour volet à tirage direct Protecta,"41,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/serrure-pour-volet-a-tirage-direct-protecta/3660212501084_CAFR.prd
3308188779006_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère ø 12 mm + ø 12 mm laqué blanc,"16,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-12-mm-12-mm-laque-blanc/3308188779006_CAFR.prd
3660212500223_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Manivelle métal pour volet roulant rond Ø 12,"20,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/manivelle-metal-pour-volet-roulant-rond-12/3660212500223_CAFR.prd
3308189548014_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt de volet autobloquant Afbat acier noir,"12,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-de-volet-autobloquant-afbat-acier-noir/3308189548014_CAFR.prd
3660212700142_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,"Tube octogonal 40 L.2,00 m acier Protecta","18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tube-octogonal-40-l-2-00-m-acier-protecta/3660212700142_CAFR.prd
3234640004297_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Sabot d'ancrage à fixer Mottez noir,"44,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/sabot-d-ancrage-a-fixer-mottez-noir/3234640004297_CAFR.prd
3660212500391_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Capuchon pour trou ø10 blanc Protecta,"3,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/capuchon-pour-trou-10-blanc-protecta/3660212500391_CAFR.prd
3660212500926_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Cardan acier poudre blanc rond 12/rond 12,"11,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/cardan-acier-poudre-blanc-rond-12-rond-12/3660212500926_CAFR.prd
3308184185016_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt de volet à visser l.280 12 /116 noir,"12,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-de-volet-a-visser-l-280-12-116-noir/3308184185016_CAFR.prd
3221680413615_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Boîtier crémone en fonte brute QCL noir,"42,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/boitier-cremone-en-fonte-brute-qcl-noir/3221680413615_CAFR.prd
3660212500216_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Manivelle métal pour volet roulant hexa Ø 10,"20,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/manivelle-metal-pour-volet-roulant-hexa-10/3660212500216_CAFR.prd
3308188788039_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt automatique à sceller réglable,"34,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-automatique-a-sceller-reglable/3308188788039_CAFR.prd
3308188875005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Enrouleur sangle pour volet roulant 5 m x l. 14 mm,"25,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/enrouleur-sangle-pour-volet-roulant-5-m-x-l-14-mm/3308188875005_CAFR.prd
3308188436008_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Tringle pour manivelle blanc 1200 mm,"13,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tringle-pour-manivelle-blanc-1200-mm/3308188436008_CAFR.prd
3614110202475_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poteau Jardimat aluminium gris noir - 15 x 15 x 175 cm,379,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poteau-jardimat-aluminium-gris-noir-15-x-15-x-175-cm/3614110202475_CAFR.prd
4251295700663_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Adaptateur D'alimentation Externe Pour Clavier - Pop-700663 - Popp,"21,35",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/adaptateur-d-alimentation-externe-pour-clavier-pop-700663-popp/4251295700663_CAFR.prd
3663602919247_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en polypropylène blanche Diall ø6 mm, 15 m","7,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-polypropylene-blanche-diall-6-mm-15-m/3663602919247_CAFR.prd
3663602919230_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en polypropylène beige Diall ø6 mm, 10 m","6,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-polypropylene-beige-diall-6-mm-10-m/3663602919230_CAFR.prd
3663602919193_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde tressée en polypropylène blanche et bleue DIALL ø10mm, 15 m","18,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-tressee-en-polypropylene-blanche-et-bleue-diall-10mm-15-m/3663602919193_CAFR.prd
3663602919407_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en jute Diall ø8 mm, 10 m","16,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-jute-diall-8-mm-10-m/3663602919407_CAFR.prd
3663602093473_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée de rampe en chanvre Diall ø32 mm, vendue au mètre linéaire","14,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-de-rampe-en-chanvre-diall-32-mm-vendue-au-metre-lineaire/3663602093473_CAFR.prd
3663602093466_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en chanvre ø 24 mm, vendue au mètre","12,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-chanvre-24-mm-vendue-au-metre/3663602093466_CAFR.prd
3663602919469_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en sisal Diall ø8 mm, 10 m","12,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-sisal-diall-8-mm-10-m/3663602919469_CAFR.prd
3663602919179_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde tressée en polypropylène blanche et bleue DIALL ø8 mm, 15 m","14,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-tressee-en-polypropylene-blanche-et-bleue-diall-8-mm-15-m/3663602919179_CAFR.prd
notre-programme-pour-les-nouveaux-emmenages,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,et profitez d'avantages pour vous faciliter la vie pendant votre emménagement / déménagement !,"(None,)",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/les-avantages-fidelite-et-credit-castorama/notre-programme-pour-les-nouveaux-emmenages
3663602919698_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Ficelle de sisal 250 grammes ø2, 90 m","2,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/ficelle-de-sisal-250-grammes-2-90-m/3663602919698_CAFR.prd
3663602919599_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Fil en polypropylène blanc DIALL ø2.5 mm, 80 m","3,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/fil-en-polypropylene-blanc-diall-2-5-mm-80-m/3663602919599_CAFR.prd
3663602919285_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en polypropylène verte DIALL ø8 mm, 25 m","13,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-polypropylene-verte-diall-8-mm-25-m/3663602919285_CAFR.prd
3663602918462_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Fil de cuivre Diall ø0.8 mm, 50 m Or","14,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/fil-de-cuivre-diall-0-8-mm-50-m-or/3663602918462_CAFR.prd
3663602919520_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Cordeau de maçon en fil de coton blanc DIALL ø2.5 mm, 30 m","3,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/cordeau-de-macon-en-fil-de-coton-blanc-diall-2-5-mm-30-m/3663602919520_CAFR.prd
3663602919025_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde tressée en polypropylène blanche DIALL ø2.8 mm, 10 m","1,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-tressee-en-polypropylene-blanche-diall-2-8-mm-10-m/3663602919025_CAFR.prd
3663602919711_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Fil de pêche en nilon Diall ø0.4 mm, 100 m","4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/fil-de-peche-en-nilon-diall-0-4-mm-100-m/3663602919711_CAFR.prd
3663602919414_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en jute Diall ø10 mm, 10 m","29,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-jute-diall-10-mm-10-m/3663602919414_CAFR.prd
3663602919216_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en polypropylène rouge ø 6 mm, 20 m","4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-polypropylene-rouge-6-mm-20-m/3663602919216_CAFR.prd
3663602919513_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Cordeau de maçon en fil de coton blanc DIALL ø1.5 mm, 60 m","4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/cordeau-de-macon-en-fil-de-coton-blanc-diall-1-5-mm-60-m/3663602919513_CAFR.prd
3663602919506_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Fil de coton blanc DIALL ø1.2 mm, 79 m","3,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/fil-de-coton-blanc-diall-1-2-mm-79-m/3663602919506_CAFR.prd
3663602919124_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde tressée en polypropylène blanche DIALL ø4 mm, 20 m","5,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-tressee-en-polypropylene-blanche-diall-4-mm-20-m/3663602919124_CAFR.prd
3663602919612_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Ficelle en lin écru 500 grammes DIALL ø1.2 mm, 85 m","5,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/ficelle-en-lin-ecru-500-grammes-diall-1-2-mm-85-m/3663602919612_CAFR.prd
3663602921875_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde de piano Diall ø0.4 mm, 34 m Acier","6,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-de-piano-diall-0-4-mm-34-m-acier/3663602921875_CAFR.prd
3663602919650_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Ficelle de sisal Diall ø2.8 mm, 45 m","4,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/ficelle-de-sisal-diall-2-8-mm-45-m/3663602919650_CAFR.prd
3663602919223_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,corde-et-accessoire,"Corde torsadée en polypropylène blanche Diall ø6 mm, 7.5 m","4,10",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat/corde-torsadee-en-polypropylene-blanche-diall-6-mm-7-5-m/3663602919223_CAFR.prd
3663602921417_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,"Sangle à cliquet Diall capacité 600 kg coloris noir L.700 x l.3,5 cm","6,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-diall-capacite-600-kg-coloris-noir-l-700-x-l-3-5-cm/3663602921417_CAFR.prd
3770007553225_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Appareillage de sécurité pour coffre de voiture ouvert,"5,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/appareillage-de-securite-pour-coffre-de-voiture-ouvert/3770007553225_CAFR.prd
3520190936813_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,2 sangles rétractables 3m x 25mm Crochet S Master Lock,"39,90",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/2-sangles-retractables-3m-x-25mm-crochet-s-master-lock/3520190936813_CAFR.prd
3520190925770_CAFR.prd,quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,sangle-et-accessoire,Sangle à cliquet de 5 m Orange Master Lock,"7,50",https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat/sangle-a-cliquet-de-5-m-orange-master-lock/3520190925770_CAFR.prd
