category,is_page_list,url
"Décodeur TNT, télécommande et transmetteur",False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/decodeur-tnt-telecommande-et-transmetteur/cat_id_3745.cat
Support TV,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/support-tv/cat_id_3742.cat
Douille électrique,False,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/douille-electrique/cat_id_1193.cat
Fiche électrique,False,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/fiche-electrique/cat_id_1197.cat
Interrupteur et variateur de lampe,False,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/interrupteur-et-variateur-de-lampe/cat_id_1200.cat
Boîte et connexion luminaire,False,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/boite-et-connexion-luminaire/cat_id_750.cat
Accessoire luminaire,False,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/accessoire-luminaire/cat_id_1341.cat
Multiprise,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/multiprise/cat_id_1184.cat
Rallonge électrique,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/rallonge-electrique/cat_id_4053.cat
Enrouleur électrique,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/enrouleur-electrique/cat_id_1203.cat
Range-fil et cache-fil,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/range-fil-et-cache-fil/cat_id_1211.cat
Câble et fil d’installation,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-et-fil-d-installation/cat_id_1221.cat
"Câble, fil  et cordon d'alimentation",False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-fil-et-cordon-d-alimentation/cat_id_1189.cat
Gaine électrique,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/gaine-electrique/cat_id_1235.cat
Boîte de dérivation,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/boite-de-derivation/cat_id_1240.cat
Câble et connectique,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cat_id_5382.cat
Fixation et raccordement du câble,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/fixation-et-raccordement-du-cable/cat_id_759.cat
"Moulure, goulotte et plinthe",False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-et-plinthe/cat_id_982.cat
Tube IRL et raccord,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/tube-irl-et-raccord/cat_id_1241.cat
Tableau électrique pré-équipé,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-pre-equipe/cat_id_1264.cat
Tableau électrique nu,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-nu/cat_id_4043.cat
Interrupteur et disjoncteur différentiel,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/interrupteur-et-disjoncteur-differentiel/cat_id_4047.cat
Coffret de communication,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/coffret-de-communication/cat_id_4044.cat
Disjoncteur et coupe-circuit,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/disjoncteur-et-coupe-circuit/cat_id_4045.cat
Fusible,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/fusible/cat_id_4117.cat
Gaine technique de logement GTL,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/gaine-technique-de-logement-gtl/cat_id_4046.cat
Parafoudre,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/parafoudre/cat_id_4042.cat
Accessoire de raccordement,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/accessoire-de-raccordement/cat_id_4050.cat
Autre commande modulaire,False,https://www.castorama.fr/electricite/tableau-electrique-et-protection/autre-commande-modulaire/cat_id_4048.cat
Prise encastrable,False,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/prise-encastree/cat_id_0001765.cat
Interrupteur encastrable,False,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/interrupteur-encastre/cat_id_0001764.cat
Plaque de finition pour interrupteur et prise à composer,False,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/plaque-de-finition/cat_id_0001766.cat
Prise en saillie,False,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/prise-en-saillie/cat_id_0001726.cat
Interrupteur en saillie,False,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/interrupteur-en-saillie/cat_id_0001725.cat
Prise étanche,False,https://www.castorama.fr/prise-etanche/cat_id_0002400.cat
Interrupteur étanche,False,https://www.castorama.fr/interrupteur-etanche/cat_id_0002399.cat
Commande de l'éclairage,False,https://www.castorama.fr/electricite/interrupteur-et-prise/commande-de-l-eclairage/cat_id_1227.cat
Prise programmable,False,https://www.castorama.fr/electricite/interrupteur-et-prise/prise-programmable/cat_id_1228.cat
Boite d'encastrement,False,https://www.castorama.fr/electricite/interrupteur-et-prise/boite-d-encastrement/cat_id_1231.cat
"Douille, fiche électrique et accessoire luminaire",False,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/cat_id_1239.cat
"Moulure, goulotte et plinthe",False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-et-plinthe/cat_id_982.cat
Multiprise,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/multiprise/cat_id_1184.cat
Borne recharge voiture électrique,False,https://www.castorama.fr/electricite/interrupteur-et-prise/borne-recharge-voiture-electrique/cat_id_0001724.cat
accessoire-pour-volet-fenetre-et-portail,True,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat
"Accessoire de corde, câble et chaîne",False,https://www.castorama.fr/accessoire-de-corde-cable-et-chaine/cat_id_0005219.cat
Profilé,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/tole-et-profile/profile/cat_id_2983.cat
Butoir de porte,False,https://www.castorama.fr/butoir-de-porte/cat_id_0004905.cat
Ferme-porte,False,https://www.castorama.fr/ferme-porte/cat_id_0004907.cat
Verrou automatique,False,https://www.castorama.fr/verrou-automatique/cat_id_0004908.cat
Entrebailleur pour fenêtre,False,https://www.castorama.fr/entrebailleur-pour-fenetre/cat_id_0004909.cat
Entrebailleur de porte,False,https://www.castorama.fr/entrebailleur-de-porte/cat_id_0004910.cat
Verrou de fenêtre,False,https://www.castorama.fr/verrou-de-fenetre/cat_id_0004911.cat
Grille de défense pour fenêtre,False,https://www.castorama.fr/grille-de-defense-pour-fenetre/cat_id_0004912.cat
Judas pour porte,False,https://www.castorama.fr/judas-pour-porte/cat_id_0004913.cat
Arrêt de porte,False,https://www.castorama.fr/arret-de-porte/cat_id_0004914.cat
"Cadenas, antivol",False,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/cadenas-antivol/cat_id_3437.cat
Coffre-fort,False,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/coffre-fort/cat_id_3444.cat
Armoire à fusils,False,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/armoire-a-fusils/cat_id_5453.cat
Boîte à clé,False,https://www.castorama.fr/boite-a-cle/cat_id_0004899.cat
Armoire à clé,False,https://www.castorama.fr/armoire-a-cle/cat_id_0004900.cat
Cylindre de serrure,False,https://www.castorama.fr/quincaillerie/serrure-verrou/cylindre-de-serrure/cat_id_3453.cat
Verrou,False,https://www.castorama.fr/quincaillerie/serrure-verrou/verrou/cat_id_3469.cat
"Loquet, targette et moraillon de porte",False,https://www.castorama.fr/loquet-targette-et-moraillon-de-porte/cat_id_0004915.cat
Serrure connectée,False,https://www.castorama.fr/serrure-connectee/cat_id_0002658.cat
Serrure et gâche électrique,False,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-et-gache-electrique/cat_id_3712.cat
Serrure de porte,False,https://www.castorama.fr/serrure-de-porte/cat_id_0004829.cat
Serrure de meuble,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/serrure-de-meuble/cat_id_2974.cat
Protection plexiglas,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/protection-plexiglas/cat_id_5494.cat
Signalisation,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/cat_id_2958.cat
Chiffre et numéro de maison,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/chiffre-et-lettre/cat_id_2960.cat
boite-aux-lettres-et-accessoire,True,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/boite-aux-lettres-et-accessoire/cat_id_2892.cat
Tourillon et lamello,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/tourillon-et-lamello/cat_id_1769.cat
Equerre de fixation,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/equerre/cat_id_2954.cat
Ferrure,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/ferrure/cat_id_2955.cat
Patte de fixation,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/patte-de-fixation/cat_id_2957.cat
Adhésif,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/colle-et-adhesif/adhesif/cat_id_2885.cat
Colle,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/colle-et-adhesif/colle/cat_id_2916.cat
Colle carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/colle-carrelage/cat_id_4290.cat
Colle pour pvc,False,https://www.castorama.fr/colle-pour-pvc/cat_id_0004993.cat
Colle papier peint,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/colle-papier-peint/cat_id_2525.cat
Colle parquet,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/colle-parquet/cat_id_3237.cat
Colle et adhésif sol PVC et moquette,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/colle-et-adhesif-sol-pvc-et-moquette/cat_id_3221.cat
"Colle pour cuir, textile, caoutchouc et plastique",False,https://www.castorama.fr/colle-pour-cuir-textile-caoutchouc-et-plastique/cat_id_0004998.cat
Colle pour polystyrène,False,https://www.castorama.fr/colle-pour-polystyrene/cat_id_0005003.cat
Pistolet à colle,False,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/pistolet-a-colle-et-colle/cat_id_1767.cat
Bouton et poignée de meuble,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/bouton-et-poignee-de-meuble/cat_id_945.cat
Pied de meuble,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/cat_id_2963.cat
"Patin, feutre et embout",False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/patin-et-embout/cat_id_0001782.cat
Roulette et roue,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/roulette-et-roue/cat_id_2975.cat
"Compas, coulisse et coulisseau",False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/compas-coulisse-et-coulisseau/cat_id_2968.cat
Loquetaux,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/loquetaux/cat_id_3014.cat
Charnière d'ameublement,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/charniere-d-ameublement/cat_id_2967.cat
"Paumelle de porte, meuble et fenêtre",False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/paumelle-d-ameublement/cat_id_2973.cat
Fiche d'ameublement,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/fiche-d-ameublement/cat_id_2970.cat
Serrure de meuble,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/serrure-de-meuble/cat_id_2974.cat
Vis,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/vis/cat_id_2993.cat
Écrou,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/ecrou/cat_id_2900.cat
Rondelle,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/rondelle/cat_id_2903.cat
Goupille et circlip,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/goupille-et-circlip/cat_id_3463.cat
"Boulon, tige filetée et manchon",False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/boulon-tige-filetee-et-manchon/cat_id_4112.cat
Cheville,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/cheville/cat_id_2905.cat
Clou,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/clou/cat_id_2911.cat
"Crochet, piton, gond à visser",False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/crochet-piton-gond-a-visser/cat_id_5134.cat
Crochet,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/crochet/cat_id_2953.cat
Rivet,False,https://www.castorama.fr/outillage/outillage-a-main/rivet-et-pince-a-rivet/rivet/cat_id_0001950.cat
Furet déboucheur,False,https://www.castorama.fr/furet-deboucheur/cat_id_0004137.cat
etancheite-sanitaire,True,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-sanitaire/cat_id_2397.cat
support-tv,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/support-tv/cat_id_3742.cat
accessoire-luminaire,True,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/accessoire-luminaire/cat_id_1341.cat
enrouleur-electrique,True,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/enrouleur-electrique/cat_id_1203.cat
tube-irl-et-raccord,True,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/tube-irl-et-raccord/cat_id_1241.cat
autre-commande-modulaire,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/autre-commande-modulaire/cat_id_4048.cat
borne-recharge-voiture-electrique,True,https://www.castorama.fr/electricite/interrupteur-et-prise/borne-recharge-voiture-electrique/cat_id_0001724.cat
prise-programmable,True,https://www.castorama.fr/electricite/interrupteur-et-prise/prise-programmable/cat_id_1228.cat
boite-d-encastrement,True,https://www.castorama.fr/electricite/interrupteur-et-prise/boite-d-encastrement/cat_id_1231.cat
commande-de-l-eclairage,True,https://www.castorama.fr/electricite/interrupteur-et-prise/commande-de-l-eclairage/cat_id_1227.cat
serrure-de-meuble,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/serrure-de-meuble/cat_id_2974.cat
chiffre-et-lettre,True,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/chiffre-et-lettre/cat_id_2960.cat
Plaque de signalisation et panneau de chantier,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/plaque-de-signalisation-et-panneau-de-chantier/cat_id_2962.cat
patte-de-fixation,True,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/patte-de-fixation/cat_id_2957.cat
fiche-d-ameublement,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/fiche-d-ameublement/cat_id_2970.cat
rivet,True,https://www.castorama.fr/outillage/outillage-a-main/rivet-et-pince-a-rivet/rivet/cat_id_0001950.cat
crochet,True,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/crochet/cat_id_2953.cat
crochet-piton-gond-a-visser,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/crochet-piton-gond-a-visser/cat_id_5134.cat
clou,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/clou/cat_id_2911.cat
boulon-tige-filetee-et-manchon,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/boulon-tige-filetee-et-manchon/cat_id_4112.cat
goupille-et-circlip,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/goupille-et-circlip/cat_id_3463.cat
rondelle,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/rondelle/cat_id_2903.cat
ecrou,True,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/ecrou/cat_id_2900.cat
Vis à bois,False,https://www.castorama.fr/vis-a-bois/cat_id_0005021.cat
paumelle-d-ameublement,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/paumelle-d-ameublement/cat_id_2973.cat
charniere-d-ameublement,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/charniere-d-ameublement/cat_id_2967.cat
loquetaux,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/loquetaux/cat_id_3014.cat
compas-coulisse-et-coulisseau,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/compas-coulisse-et-coulisseau/cat_id_2968.cat
roulette-et-roue,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/roulette-et-roue/cat_id_2975.cat
patin-et-embout,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/patin-et-embout/cat_id_0001782.cat
pied-patin-et-embout,True,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/cat_id_2963.cat
Ruban adhésif d'emballage,False,https://www.castorama.fr/ruban-adhesif-demballage/cat_id_0004983.cat
ferrure,True,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/ferrure/cat_id_2955.cat
equerre,True,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/equerre/cat_id_2954.cat
tourillon-et-lamello,True,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/tourillon-et-lamello/cat_id_1769.cat
Serrure à encastrer,False,https://www.castorama.fr/serrure-a-encastrer/cat_id_0004881.cat
Serrure en applique,False,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-en-applique/cat_id_3454.cat
serrure-et-gache-electrique,True,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-et-gache-electrique/cat_id_3712.cat
Moraillon de porte,False,https://www.castorama.fr/moraillon-de-porte/cat_id_0004985.cat
verrou,True,https://www.castorama.fr/quincaillerie/serrure-verrou/verrou/cat_id_3469.cat
cylindre-de-serrure,True,https://www.castorama.fr/quincaillerie/serrure-verrou/cylindre-de-serrure/cat_id_3453.cat
armoire-a-fusils,True,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/armoire-a-fusils/cat_id_5453.cat
Coffre-fort électronique,False,https://www.castorama.fr/coffre-fort-electronique/cat_id_0004895.cat
Cadenas,False,https://www.castorama.fr/cadenas/cat_id_0004901.cat
interrupteur-en-saillie,True,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/interrupteur-en-saillie/cat_id_0001725.cat
serrure-en-applique,True,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-en-applique/cat_id_3454.cat
"Gâche, crémone et accessoire de serrure",False,https://www.castorama.fr/gache-cremone-et-accessoire-de-serrure/cat_id_0004990.cat
prise-en-saillie,True,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/prise-en-saillie/cat_id_0001726.cat
plaque-de-finition,True,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/plaque-de-finition/cat_id_0001766.cat
Interrupteur encastrable à assembler,False,https://www.castorama.fr/interrupteur-encastrable-a-assembler/cat_id_0002433.cat
accessoire-de-raccordement,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/accessoire-de-raccordement/cat_id_4050.cat
Prise encastrable à assembler,False,https://www.castorama.fr/prise-encastrable-a-assembler/cat_id_0002435.cat
parafoudre,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/parafoudre/cat_id_4042.cat
gaine-technique-de-logement-gtl,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/gaine-technique-de-logement-gtl/cat_id_4046.cat
fusible,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/fusible/cat_id_4117.cat
disjoncteur-et-coupe-circuit,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/disjoncteur-et-coupe-circuit/cat_id_4045.cat
coffret-de-communication,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/coffret-de-communication/cat_id_4044.cat
Interrupteur différentiel,False,https://www.castorama.fr/interrupteur-differentiel/cat_id_0002941.cat
tableau-electrique-nu,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-nu/cat_id_4043.cat
tableau-electrique-pre-equipe,True,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-pre-equipe/cat_id_1264.cat
Moulure électrique,False,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-goulotte-et-plinthe/moulure-electrique/cat_id_0002015.cat
boite-de-derivation,True,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/boite-de-derivation/cat_id_1240.cat
fixation-et-raccordement-du-cable,True,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/fixation-et-raccordement-du-cable/cat_id_759.cat
Gaine électrique ICTA,False,https://www.castorama.fr/gaine-electrique-icta/cat_id_0003153.cat
cable-fil-et-cordon-d-alimentation,True,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-fil-et-cordon-d-alimentation/cat_id_1189.cat
Fil électrique,False,https://www.castorama.fr/fil-electrique/cat_id_0003447.cat
rallonge-electrique,True,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/rallonge-electrique/cat_id_4053.cat
boite-et-connexion-luminaire,True,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/boite-et-connexion-luminaire/cat_id_750.cat
interrupteur-et-variateur-de-lampe,True,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/interrupteur-et-variateur-de-lampe/cat_id_1200.cat
fiche-electrique,True,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/fiche-electrique/cat_id_1197.cat
douille-electrique,True,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/douille-electrique/cat_id_1193.cat
decodeur-tnt-telecommande-et-transmetteur,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/decodeur-tnt-telecommande-et-transmetteur/cat_id_3745.cat
Câble et connectique TV,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-tv/cat_id_3752.cat
Câble et connectique réseau,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-informatique/cat_id_3899.cat
Câble et connectique de téléphone fixe,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-de-telephone/cat_id_5384.cat
Câble et connectique audio,False,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-multimedia/cat_id_5383.cat
Chargeur et câble USB,False,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/assistant-vocal-accessoire-tv-et-multimedia-connecte/chargeur-et-cable-usb/cat_id_0001097.cat
amplificateur-repartiteur-et-coupleur,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/amplificateur-repartiteur-et-coupleur/cat_id_5381.cat
antenne-parabole-et-fixation,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/antenne-parabole-et-fixation/cat_id_2396.cat
tube-led-et-fluorescent-starter,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/tube-led-et-fluorescent-starter/cat_id_1296.cat
ampoule-culot-gx53,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gx53/cat_id_5198.cat
ampoule-culot-gu4,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu4/cat_id_5196.cat
ampoule-culot-gy6-35,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gy6-35/cat_id_5199.cat
ampoule-culot-g4,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g4/cat_id_5224.cat
ampoule-culot-r7s,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-r7s/cat_id_5200.cat
ampoule-culot-b22,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-b22/cat_id_5189.cat
ampoule-culot-gu5-3,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu5-3/cat_id_5197.cat
ampoule-culot-g9,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g9/cat_id_5194.cat
ampoule-culot-gu10,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu10/cat_id_5195.cat
ampoule-culot-e14,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e14/cat_id_5190.cat
ampoule-culot-e27,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e27/cat_id_5191.cat
ampoule-pour-spot,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-pour-spot/cat_id_1297.cat
ampoule-connectee,True,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-connectee/cat_id_3415.cat
Mastic spécifique,False,https://www.castorama.fr/mastic-specifique/cat_id_0002927.cat
Coupe tube,False,https://www.castorama.fr/coupe-tube/cat_id_0004377.cat
Clapet pour robinet,False,https://www.castorama.fr/clapet-pour-robinet/cat_id_0004133.cat
Chasse d'eau,False,https://www.castorama.fr/plomberie/alimentation-en-eau/mecanisme-de-wc/cat_id_2278.cat
Pipe WC,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/pipe-evacuation-wc/cat_id_2368.cat
Fixation WC,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/fixation-wc/cat_id_4232.cat
chargeur-et-cable-usb,True,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/assistant-vocal-accessoire-tv-et-multimedia-connecte/chargeur-et-cable-usb/cat_id_0001097.cat
cable-et-connectique-multimedia,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-multimedia/cat_id_5383.cat
cable-et-connectique-de-telephone,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-de-telephone/cat_id_5384.cat
cable-et-connectique-informatique,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-informatique/cat_id_3899.cat
cable-et-connectique-tv,True,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-tv/cat_id_3752.cat
Tube et raccord PVC,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/tube-et-raccord-pvc/cat_id_2382.cat
Evacuation de lavabo-vasque,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lavabo-vasque/cat_id_2375.cat
